death_rate,incidence,median_income,population_2015,poverty_pct,median_age,private_insurance_pct,urban_rural,income_category
226.7316631,481.5,42166,17642,14,38.6,72.7,0,Low
265.0248716,488,37379,24526,20.7,41.2,54.7,0,Low
302.8308097,383.9,37173,7595,18.5,47.1,54.2,0,Low
244.0065882,435.4,34987,16393,21.7,43,50.8,0,Low
278.6865382,433.7,41610,8253,16.8,40.5,58.8,0,Low
149.7595964,319.3,42174,12687,18.6,40.1,70.3,0,Low
288.5910344,424.4,34411,15593,21.6,43.4,50.3,0,Low
261.7213789,317.9,31805,13373,23,47.3,53.1,0,Low
301.0195825,424.9,31486,30895,29.8,39.8,49.3,0,Low
205.0260676,475.2,51978,102426,11.8,40.2,71.6,1,Medium
265.1515152,453.5494221,50886,2640,10.4,47.4,74.7,0,Medium
231.5708221,453.5494221,45341,2591,12,49.8,77,0,Medium
168.1106944,453.5494221,60279,7733,10.9,32.8,62.3,0,Medium
146.7471058,453.5494221,58543,6133,8.3,36.1,76.1,0,Medium
225.5639098,453.5494221,52795,1330,10.8,49.4,81.9,0,Medium
272.2613709,453.5494221,39732,6244,16.9,48,69.4,0,Low
202.1018593,453.5494221,47709,2474,12.8,38,58.9,0,Medium
326.6288465,453.5494221,50525,5817,12.9,43,71.7,0,Medium
225.2444901,453.5494221,55074,35073,12.8,38.6,75.1,0,Medium
123.0314961,453.5494221,59596,4064,10.7,36.1,62.4,0,Medium
211.3048072,453.5494221,52394,1893,8.8,47.8,79.2,0,Medium
232.4186535,453.5494221,53796,13338,10.3,40.8,77.7,0,Medium
221.8700475,453.5494221,56927,18930,9.4,43.5,77.6,0,Medium
370.3703704,453.5494221,44101,2970,13.5,52.1,74.8,0,Low
137.2037666,453.5494221,76104,580159,6.6,36.8,84,1,High
227.5025278,453.5494221,53484,3956,12.2,34.8,77.5,0,Medium
208.1436191,453.5494221,53378,7687,11.2,45.2,71.5,0,Medium
234.0093604,453.5494221,46318,2564,12.8,41.7,73.1,0,Medium
239.5209581,453.5494221,53739,1670,10.9,535.2,78.2,0,Medium
158.8602408,453.5494221,65549,79315,10.9,37.3,80.2,0,Medium
289.8550725,453.5494221,44896,3105,12.7,46.2,70.8,0,Low
325.0838926,453.5494221,44520,9536,14.8,43.7,75,0,Low
212.3893805,453.5494221,49852,2825,9.7,42.2,79.1,0,Medium
194.9668556,453.5494221,43038,33339,18,32.5,67.3,0,Low
241.8713935,453.5494221,57878,28941,8.8,42,80.7,0,Medium
247.8724283,453.5494221,47723,12103,11.9,45,74.9,0,Medium
251.610306,453.5494221,47901,9936,11.1,45,77.7,0,Medium
254.0415704,453.5494221,53903,4330,11.7,39.8,76.1,0,Medium
172.0271557,453.5494221,63924,32553,9.5,40.4,81.1,0,Medium
254.6959567,453.5494221,48645,6282,11.2,44.4,79.5,0,Medium
297.17236,453.5494221,42221,33314,18,39.4,64.2,0,Low
354.295837,453.5494221,44774,5645,12.5,47.6,75.9,0,Low
232.7901563,453.5494221,55378,3007,11.1,41.6,70.9,0,Medium
244.4509631,453.5494221,54149,10227,9.9,41.6,80.4,0,Medium
256.9435948,453.5494221,41527,16346,17.7,40,67.8,0,Low
232.9450915,453.5494221,51923,3005,10,49.2,77.2,0,Medium
180.1801802,453.5494221,44846,5550,13.5,44,72.8,0,Low
246.1033634,453.5494221,52749,15847,12.9,42.6,71.9,0,Medium
325.8213413,453.5494221,38848,3683,12.9,48.5,74.6,0,Low
217.5732218,453.5494221,52744,5975,10.4,42.2,77.8,0,Medium
263.234864,453.5494221,47351,6838,13.9,43.1,72.8,0,Medium
294.7678703,453.5494221,45856,5428,11.4,44.7,75.8,0,Medium
154.5197013,453.5494221,65373,23298,10,34.7,80.4,0,Medium
257.9713136,453.5494221,54701,9691,10.3,39.1,71.8,0,Medium
359.1380686,453.5494221,44932,2506,11.8,50.9,77.6,0,Low
238.5511159,453.5494221,46533,63718,15.8,39.5,69.7,0,Medium
317.4603175,453.5494221,42381,4725,12.7,50.9,74.7,0,Low
240.5532725,453.5494221,49152,9977,14.7,37.9,70.1,0,Medium
93.02696453,453.5494221,46468,75247,20.2,24.7,85.4,0,Medium
251.2562814,453.5494221,48383,5174,12,43.9,71.5,0,Medium
255.5910543,453.5494221,43083,3130,12.1,48.8,75.2,0,Low
284.1312686,453.5494221,45443,7039,13.3,47.1,70.5,0,Medium
211.8834282,453.5494221,48460,55691,13,37.7,70.9,0,Medium
221.5954875,453.5494221,56032,4964,8.3,42,84.1,0,Medium
168.8905222,453.5494221,51175,511574,14.7,34.6,69.2,1,Medium
125.2591569,453.5494221,47381,23152,15.7,29.4,61.5,0,Medium
209.2600364,453.5494221,52795,178725,15,38.8,71.7,1,Medium
278.6624204,453.5494221,52300,2512,10.9,45.7,73.4,0,Medium
233.9963229,453.5494221,43100,5983,16.2,38.4,65.3,0,Low
350.9719222,453.5494221,41303,3704,13.5,50.7,76,0,Low
212.4645892,453.5494221,45945,4236,14.1,43.7,64.7,0,Medium
193.0501931,453.5494221,56591,2072,11.5,35.7,76.6,0,Medium
172.2356183,453.5494221,59773,5806,9.7,34.9,69.7,0,Medium
225.1965158,453.5494221,52476,23535,13.3,40.8,72.7,0,Medium
189.7773279,453.5494221,50639,7904,11.3,35.3,81,0,Medium
307.4820635,453.5494221,46859,2927,9.9,49.1,83.3,0,Medium
201.4098691,453.5494221,59160,6951,9.6,42.1,80.9,0,Medium
263.5046113,453.5494221,49109,1518,12,41.8,75.3,0,Medium
321.5434084,453.5494221,43264,5598,10.8,46.3,74.4,0,Low
278.1641168,453.5494221,53447,2157,11.5,35.7,71.7,0,Medium
259.7109304,453.5494221,39764,8856,16.7,43.8,60.1,0,Low
513.6436597,453.5494221,35502,3115,18.4,47.4,63.1,0,Low
199.5482619,453.5494221,37087,163369,24.4,33.3,51.4,1,Low
241.761707,469.7,31558,19027,26.3,41,56.1,0,Low
227.7131783,425.8,39801,20640,19,40.3,59.5,0,Low
213.8404841,513.5,54331,21979,11.3,39.9,77,0,Medium
267.9006332,460.2,44732,8212,16.8,42.8,61.5,0,Low
234.1060363,502.2,37666,43570,19.5,40.4,60.6,0,Low
269.8724239,564.2,34126,12228,22.7,40.4,51.7,0,Low
292.6436698,493.5,24868,27337,33.5,41.1,39.7,0,Low
143.2911551,483.6,66939,127712,8,36.2,80.2,1,Medium
223.7025254,490.8,42812,20116,19.2,41.1,65.3,0,Low
269.0118986,525,40224,48325,23.1,41.9,61.7,0,Low
228.1190245,492.9,41538,29809,17.5,41,65.3,0,Low
276.4090854,639.7,41910,8321,18.6,41,66.7,0,Low
281.815485,522.1,28647,13484,33,40.7,37.7,0,Low
254.7707064,490,41547,20018,19.2,42.5,62.3,0,Low
160.0975833,536.2,54924,78702,12.3,39.3,77,0,Medium
247.3334364,460.2,35219,12938,20.6,41.2,54.5,0,Low
315.4325369,525,42640,12681,18.2,42.6,60.5,0,Low
219.0751897,501.3,37705,38343,20.2,33.7,69.9,0,Low
210.7183977,518.7,52349,92066,13.2,37.3,72.4,1,Medium
328.2724661,534.8,40701,4874,17,42.3,55.9,0,Low
243.0133657,503.6,43615,10699,20.4,36.9,54.9,0,Low
279.8438766,541.3,34991,27158,23.9,40.1,54.3,0,Low
328.9473684,501.8,29344,15808,30.6,42.1,48.3,0,Low
156.8702342,469.2,36736,73309,21.6,28.5,64.8,0,Low
248.9023128,522.6,49012,35757,16,41.7,64.4,0,Medium
280.7785656,572.1,25215,21013,38.2,39.1,39.7,0,Low
242.5966204,405.4,39184,11954,20.9,37.6,57.1,0,Low
280.4463273,474.6,35664,16759,20.6,43.2,65.3,0,Low
196.8323441,436,41382,163591,19,38.8,58.4,1,Low
167.4022219,407.4,63184,6571,10.9,36.4,72.3,0,Medium
181.9284415,379.5,40593,11543,18.3,40.9,53.9,0,Low
95.31703274,373.1,66846,24130,8.4,40.1,77.4,0,Medium
159.9744041,337.1,31227,6251,29.9,46.1,33.3,0,Low
63.45982993,358.5,59603,7879,9.9,40.7,73.4,0,Medium
250.1042101,364,44562,2399,13.9,49.8,60.2,0,Low
49.57530489,259,68352,30257,9.7,37.1,68.3,0,Medium
162.4973273,429.1,62380,23385,9.5,49.4,67.2,0,Medium
185.0328947,381.7,45784,4864,11.4,44.4,67.2,0,Medium
233.4679455,421.7,33881,31696,23.1,38.8,58.6,0,Low
115.3681612,389.5,61501,285174,10.5,406.8,69.9,1,Medium
236.5464222,427.2,46838,10146,14,36,61.6,0,Medium
160.7505066,489,85336,948053,9,39.7,71.9,1,High
194.3425228,486.8,65809,895841,12.2,40.1,71.3,1,Medium
211.8701764,480.9,73413,183603,7.7,46,75.8,1,Medium
206.6279417,488.8,76365,164063,7.9,44.2,80.1,1,High
208.0351845,500.1,60387,859470,13,39.8,69.1,1,Medium
196.4224628,490.4,65813,271863,11.1,40.7,74.1,1,Medium
157.839123,471.5,78653,151420,7.5,38.1,81.8,1,High
196.4434303,431.4,57547,116573,10.3,40.4,68.9,1,Medium
234.6898109,494.6,39546,22583,18.1,38.9,64.8,0,Low
276.3565747,488,34425,26777,23.9,42.2,56.1,0,Low
199.9619669,527.2,54271,173533,14.1,37,69.2,1,Medium
183.5557735,485.9,64632,556779,12.3,37.5,73.4,1,Medium
243.4816484,493.3,53316,215622,13.9,47,64.7,1,Medium
161.2548124,483.7,69992,672228,18.4,33.7,69.6,1,Medium
163.8688434,447.8,44325,259964,21.6,30.8,71.3,1,Low
204.2304887,475.3,47121,27420,19.6,36.6,64.3,0,Medium
217.4691001,501.1,44800,181635,15.6,39.8,60.6,1,Low
267.3796791,434.4,39980,26928,22.6,39.6,57.4,0,Low
276.5416626,464.8,47973,568088,14.5,46.6,64.2,1,Medium
179.1265144,438.3,51485,1896425,14.5,40,58.4,1,Medium
224.0830287,495.8,26504,8479,33.2,42.4,44.7,0,Low
221.269534,381.9,35256,14462,22.3,40.5,49,0,Low
324.0620397,412.7,43242,173115,11.9,57.3,61.1,1,Low
394.873031,452.5,36383,141058,20.1,55.4,57.6,1,Low
175.0283134,471.3,58539,203967,10.9,39,70.1,1,Medium
211.5839409,346.3,58403,357305,14.3,48.5,58.6,1,Medium
248.7271025,453.7,38484,68348,21.7,40.4,53.8,0,Low
205.8773761,392.9,36945,35458,29.7,40.1,39.1,0,Low
296.2414368,436.6,32121,16203,27.1,46.9,43.8,0,Low
179.4065782,504.4,46013,913010,18.2,36,63.5,1,Medium
212.859683,444.2,46139,311003,15.3,37.2,65.5,1,Medium
258.8266525,510.4,33315,15068,28.1,40.2,54.5,0,Low
284.6515865,444.8,51556,105392,11.6,49.6,61.9,1,Medium
289.0910637,412,36788,11761,25.3,42.1,52.8,0,Low
219.3935181,403.4,35849,46036,25.6,40.2,53.7,0,Low
279.0859934,383.8,40788,17199,19.8,42,50.2,0,Low
204.8280907,354.9,38783,13670,21.1,45.3,47.1,0,Low
245.7312079,434.7,38419,15871,23.1,43.3,58.7,0,Low
223.8544946,336.8,31734,14295,31.7,40.5,49.7,0,Low
170.8966621,422.3,35371,27502,29.9,34.8,36.5,0,Low
153.3781538,370.1,38494,39119,25.3,33.8,38,0,Low
317.7556476,447.5,40094,178439,15.3,48.7,55.7,1,Low
272.9225945,484,39930,17221,17.3,43,61.9,0,Low
336.7138736,413.7,35787,99491,19.5,52.1,53.2,1,Low
159.6679145,474.5,50758,1349050,16.8,36.6,61.2,1,Medium
258.7456013,259.6,35651,19324,26.7,42.1,47.8,0,Low
319.093558,430.4,47548,147919,14.7,50.7,59.5,1,Medium
248.5618919,367.9,40205,14081,18,45.3,64.3,0,Low
219.32356,380.1,38071,8663,25.6,36.4,51.7,0,Low
269.735328,474.6,46895,325875,13.8,46.4,62.7,1,Medium
216.3873148,400.1,49147,701982,16,46.9,57.6,1,Medium
128.8983903,390.5,45463,286272,23.3,30,74,1,Medium
217.9067513,477.3,40124,104173,20.1,39,63.4,1,Low
348.9656558,496.9,37433,39832,21.2,46.6,46.7,0,Low
204.057136,391.5,38473,8331,24.7,37.6,53.4,0,Low
222.7292482,293.5,33017,18408,27.7,41.5,51.6,0,Low
226.4915279,399.1,51673,363369,14.1,46.7,61.1,1,Medium
317.2577741,490.1,39860,343254,17.8,48.2,54.1,1,Low
285.3797278,409.8,55472,156283,12.1,50.7,64.9,1,Medium
150.4576296,408,42754,2693117,20.4,39,46.4,1,Low
233.6026432,394.6,57411,77482,14,46.8,59.2,0,Medium
217.9899036,490.1,56728,78444,11.7,44.2,66.2,0,Medium
191.2777353,430.2,55952,198664,12.4,36.8,69.8,1,Medium
278.5249623,463.6,36923,52419,22,42.2,63.3,0,Low
255.8970331,440.9,37065,39469,25.9,39.9,43.9,0,Low
127.7048984,440.7,47069,1288126,18.2,34.4,60.3,1,Medium
127.4718898,407.5,42945,323993,19.3,35.7,51.9,1,Low
229.4788616,422.3,52225,1422789,14.9,44.1,60.5,1,Medium
257.2759279,470.7,45219,497909,14.7,44.4,61,1,Medium
266.1537312,430.8,45162,949827,15.2,47.1,61.3,1,Medium
213.2005931,490.2,42768,650092,18.1,40.3,55.7,1,Low
313.7886508,488.3,32054,72023,28.5,44.1,45.1,0,Low
168.1080127,441.8,66560,226640,8.2,42.7,75.5,1,Medium
231.7768779,414.6,42722,298563,17.3,43.9,53.6,1,Low
209.2775684,466.5,44852,660367,19.5,37.4,66.7,1,Low
187.9789272,426.5,58587,167040,11.2,39.5,70.5,1,Medium
307.4844224,410.8,52109,405549,10.8,54,66.2,1,Medium
162.3087473,427.8,56443,449144,11.8,39.1,67.8,1,Medium
301.1161484,444.5,51907,118891,10.9,65.3,66.6,1,Medium
274.2230347,421.4,38177,43760,23.7,41.6,48.9,0,Low
253.4121727,425.5,36374,22493,23.4,41.2,60.6,0,Low
400.4201129,1206.9,40207,15234,24.3,40.3,59.6,0,Low
276.1220112,422.4,40881,517887,17.7,46.3,59.7,1,Low
199.7780244,456.7,51642,31535,15.1,40,67.5,0,Medium
141.7025297,499.8,68421,133378,7.7,35.7,76.5,1,Medium
246.4622399,472,44402,48689,16.5,38.6,60.1,0,Low
218.7957975,438.1,38027,48447,20.6,34.8,50.9,0,Low
313.3960125,445.2,29652,14997,26.8,41.8,40.9,0,Low
451.2635379,456.9,41800,2216,18,44.6,59,0,Low
142.8269535,458.4,58205,274458,12.6,33.2,74.8,1,Medium
283.1357282,372,36566,5651,20.9,42.3,48.2,0,Low
161.2540915,430.1,46071,124648,18.6,31.8,66.1,1,Medium
266.844563,376.6,41469,5996,17.8,41.5,58.2,0,Low
276.6905115,471.1,36953,14818,19.2,42.3,58,0,Low
256.7285448,495.5,46614,70892,15.8,40.6,60.5,0,Medium
205.0833782,436.7,45574,29744,15.9,30.7,67.4,0,Medium
270.1464097,408.4,36424,41459,18.8,45.8,52.4,0,Low
280.2802803,451.5,50348,4995,12.4,41.5,63.8,0,Medium
283.6208934,415.5,52032,4231,12,44.3,69.5,0,Medium
217.0869449,449.4,49136,63569,14.5,36.2,65.4,0,Medium
291.8393082,496.9,40774,27755,19.2,39.5,61.9,0,Low
208.6078173,416.7,51199,54648,12.1,38.5,64.5,0,Medium
287.4198541,445.9,49774,4523,12.3,44.2,74.8,0,Medium
230.6425041,442.7,34872,6070,25.2,41.3,61.4,0,Low
286.9440459,419.5,33750,2788,24.8,41.1,56.8,0,Low
213.1060202,466.5,49204,3754,10.6,39,66,0,Medium
264.6944336,452.5,35313,12845,24.5,40,46,0,Low
313.0688023,508.2,34837,13735,23.4,40.2,50.7,0,Low
226.7928365,448.8,41370,25574,17.2,34.1,62.1,0,Low
334.6080306,470.4,32645,6276,23,42.4,48.6,0,Low
273.2240437,415.2,35977,10980,20.1,40.6,46.8,0,Low
273.3324516,460.6,41514,45366,18.2,38.8,58.6,0,Low
198.9219713,465.5,59525,15584,10,38.6,70.5,0,Medium
317.1478565,491.5,36699,9144,19.1,43,57.1,0,Low
267.0991128,374.7,35522,10483,20.7,39.3,54.2,0,Low
266.1022074,362.3,36627,49605,24,39.7,49.4,0,Low
234.0049084,393.5,46083,35042,14.9,40.7,60.2,0,Medium
165.2317593,438.5,55602,45996,13.8,38.5,64.8,0,Medium
253.2928065,456.5,52662,9870,12.5,39.1,61.2,0,Medium
173.3830715,516.3,58392,38066,10.2,38.3,71.2,0,Medium
251.1498427,454.6,34964,33048,20.9,39.1,43,0,Low
345.1725863,456,33450,19990,22.4,47.4,50.6,0,Low
257.3671342,478.7,54107,7771,11.8,41.6,69.1,0,Medium
264.9088221,460.2,38517,16232,18,43.1,51.7,0,Low
249.4680461,434.6,41806,40887,17.6,39.3,55.1,0,Low
272.6750861,467.1,43783,13936,15.1,41.3,59.2,0,Low
256.8186057,483.4,41015,69699,22.2,37.8,52.4,0,Low
233.6853038,465.5,46874,11554,13.4,40.7,70.3,0,Medium
265.6798558,391.8,39706,10539,16.1,41.4,58.2,0,Low
303.7517445,463.9,34172,12181,25,39.6,46.3,0,Low
176.7362112,454.5,48226,776864,17.9,34.2,61.5,1,Medium
273.0497359,493.2,38183,39187,21.5,39.2,55.4,0,Low
225.5309374,405.2,48014,47887,16.6,41.9,62.9,0,Medium
300.1782308,413.3,35580,31981,22.1,38.5,52.4,0,Low
285.9576539,430.4,43476,16436,15.4,41.4,59.8,0,Low
147.1861472,449.8,41037,80850,23.7,27.2,70.8,1,Low
264.5146828,418.2,39900,44610,21.7,40.7,57,0,Low
225.1662565,475.3,41423,38194,17.3,35.3,58,0,Low
211.4782609,460.2,45710,71875,17.5,37.6,59.6,0,Medium
348.7436287,354.7,32215,11183,23.1,44.8,43.1,0,Low
211.1932418,362.3,56139,3788,12.3,40.6,71.2,0,Medium
187.2205458,445.5,56465,90802,10,38.8,72.8,1,Medium
266.165649,484.1,35964,25548,24.7,39.7,49.4,0,Low
264.8652589,375.8,35592,41153,27.9,39.9,45.5,0,Low
255.7143178,441.8,42967,44581,15.5,40.1,62.5,0,Low
130.2992229,391.6,49780,21489,13.6,31.5,65.5,0,Medium
239.5209581,398.1,35274,7515,23.8,40.5,53.7,0,Low
180.6827461,474,50507,639242,14.8,35.3,64.4,1,Medium
178.9469559,420.3,58921,76559,9.8,38.4,67,0,Medium
251.8213798,461,49056,52021,13.9,40.5,67.2,0,Medium
248.6922219,442.3,47391,11661,13.9,38.8,67.3,0,Medium
150.4729149,452.6,48831,9304,14.3,33.9,74.7,0,Medium
162.3451923,378.2,56067,21559,12.3,36.1,73.6,0,Medium
287.4101843,438.3,38966,16005,20.6,48.2,61.9,0,Low
159.8684511,414.8,54089,87572,18.9,32.7,75.4,1,Medium
179.3208224,447.3,65555,401515,9.5,41.3,75.3,1,Medium
245.8301393,465.6,45132,37831,15.4,43.9,62.4,0,Medium
217.7419355,449,57517,49600,12,42.9,69.1,0,Medium
331.1100901,453.1,39956,63121,19.8,48.1,57.4,0,Low
212.6675913,455.6,38155,21630,18.3,48.1,56.9,0,Low
391.4068407,393.2,40524,22483,17.1,54.6,63.1,0,Low
174.0192163,485.2,52387,175268,13.2,41.9,64.4,1,Medium
310.163904,419.4,41504,107685,19.9,46.9,56.8,1,Low
268.9618074,535.4,51978,1859,11.7,48.2,63.5,0,Medium
236.6040362,400.3,41304,7185,16.8,51.1,60.7,0,Low
250,368.7,36340,7200,21.3,46.2,64.3,0,Low
177.2053421,431.3,54063,23137,14.6,39.4,63.2,0,Medium
239.4539134,441.7,44835,212567,18.1,42.8,57.9,1,Low
185.2995676,358.5,42753,22666,21.2,39.9,53.8,0,Low
331.5829842,491.2,37230,84745,20.6,47.9,56.9,1,Low
240.8507029,438,39234,66016,21.9,42.5,58.1,0,Low
217.1413974,397.2,40328,7829,19.3,579.6,54.7,0,Low
206.1202276,418.7,44976,362895,18.4,39.3,65.4,1,Low
323.1429908,449.9,40226,47038,18.8,50.4,56.3,0,Low
226.4676848,477.4,44358,120547,19.1,39.5,62.3,1,Low
200.7899934,441.7,35094,30380,28.7,36.1,54.6,0,Low
177.199879,470.8,48554,330700,17.7,35.8,61,1,Medium
205.5406613,497.6,51839,11190,16.3,37.4,63.5,0,Medium
159.6874075,459.5,53519,790294,18.6,36.5,67,1,Medium
192.7170586,469.8,52626,79391,14.1,37.4,69.4,0,Medium
297.6190476,587.4,53277,1680,14.2,49.8,59.9,0,Medium
261.1780299,432.2,41662,25653,17.5,48,62,0,Low
193.3856868,430.1,44780,76531,18,36,59.6,0,Low
228.7708414,453.6,44841,25790,17.7,40,63.8,0,Low
238.5977792,403.7,51754,10897,10.9,45.4,74.4,0,Medium
148.7197475,479.7,62526,71275,8.5,31.1,82.9,0,Medium
407.8694818,405.2,51470,4168,10.9,51,79,0,Medium
133.1671106,403.1,86354,35294,6.9,32.6,81.3,0,High
267.6277476,493.1,34116,28024,24.8,41,49.6,0,Low
230.7876466,456.6,43602,104425,18,38.1,68.4,1,Low
238.6634845,426,47369,53213,14.6,39.9,70.7,0,Medium
266.6477411,498.3,39757,98632,21.5,41.8,61.7,1,Low
159.3661779,489.6,34216,65886,29.9,28,70.6,0,Low
239.7767896,484.8,52650,45876,8.3,41,78.2,0,Medium
267.5188709,427.9,41983,69154,16.1,43.9,69.5,0,Low
255.4802801,500.2,46484,43839,15,40.8,63.2,0,Medium
187.5898425,458.9,58558,376353,14.4,36.4,73.6,1,Medium
240.9118694,472.5,46177,27811,13.5,44.5,65.3,0,Medium
230.8461795,462.1,50302,38987,11.3,41.2,71.9,0,Medium
264.7857075,471.1,42029,135959,18.2,41,64.9,1,Low
183.192803,479.5,62158,201973,11.2,39.5,74.1,1,Medium
257.6520266,488.5,49453,41917,13.7,39.3,66.9,0,Medium
247.1232563,445.6,42645,104806,15.9,43.2,63.5,1,Low
262.5174328,459.8,41547,36569,18.1,41.5,63.4,0,Low
267.1015932,476.5,39881,42306,15.4,42.6,68.5,0,Low
246.1142062,485,44138,1255921,19.6,40.4,65.3,1,Low
245.7946079,439.3,46610,52076,12.2,41.8,70.1,0,Medium
237.2757614,446.9,53026,38352,11.7,39.7,73.3,0,Medium
121.2353572,460.5,97802,193013,4.8,37.8,87.4,1,High
275.3143614,479.9,49234,75550,13.9,44,71.7,0,Medium
179.6470464,459.5,59921,151408,9.6,39,74.3,1,Medium
237.107291,441.6,44947,28679,15.8,41.1,60.4,0,Low
220.9840844,359.6,54666,42537,10.5,39.8,78.8,0,Medium
258.775131,456.2,36675,30142,26.1,41,57.8,0,Low
183.8430639,441,72264,94102,7.8,44.2,77.5,1,Medium
179.410924,437.3,59382,164427,13.2,37.7,76.6,1,Medium
282.7449182,473.4,41940,39258,17.2,42.2,59.8,0,Low
207.6528174,467.1,48973,807598,17.6,37,68.1,1,Medium
209.0693766,431.9,51498,75573,12.7,39.2,75.8,0,Medium
205.1638154,433.4,45195,31682,19,35.4,66.8,0,Medium
304.2071197,445.5,42582,15450,16.9,45.9,67.7,0,Low
215.7031924,386.3,53645,27816,10.2,41.2,76.8,0,Medium
248.6868405,427,41611,43026,19.3,40.1,56.3,0,Low
263.2410235,460.6,42374,28491,17.5,42.6,62.2,0,Low
134.3688082,316.5,50069,43909,12.4,30.4,45.9,0,Medium
239.4431237,463.7,47824,58469,13.4,38.8,68.9,0,Medium
254.6324702,445.6,41161,32596,20,39.5,59.4,0,Low
292.5148856,462.5,40148,67347,20,44.3,66,0,Low
214.5395588,514.7,46908,61061,15.1,38.7,68.5,0,Medium
243.4077079,483.8,58697,229245,8.9,43.2,77,1,Medium
253.6451259,445.7,41608,61109,17.5,41.2,62.6,0,Low
204.6080788,478.5,57308,170570,13.5,39.7,71.7,1,Medium
251.1787776,460.6,50753,45386,17,40.7,69.2,0,Medium
217.6000419,465.9,52331,305147,14.7,41,71.6,1,Medium
225.0460584,370.7,42344,433689,20.7,37.7,64.7,1,Low
206.3772849,449.1,52996,44094,12.6,40.2,72.9,0,Medium
285.0366537,463.1,41316,231900,18.9,43.3,63.8,1,Low
244.8167699,502.1,42240,65355,21.3,40.4,63.2,0,Low
184.2455852,460.9,68405,176395,7,41.4,80.9,1,Medium
266.5864041,435.2,38081,23257,22.6,42.3,56.9,0,Low
231.8883031,443.1,52606,40968,8.9,40.1,79.3,0,Medium
220.6785385,449.5,51868,104224,10.6,41.4,73,1,Medium
284.544382,423.2,40646,14409,15.7,45.6,65.2,0,Low
235.2242709,451.9,42994,532258,19.7,39.4,64.7,1,Low
263.9236652,438.4,37923,14777,18.1,43.9,58.6,0,Low
213.8336089,456.7,49846,35074,12.1,41.2,71.3,0,Medium
260.7486383,466.1,41814,86290,19.1,40.3,61.9,1,Low
188.4685188,355.1,43953,14326,16.3,50.2,64.3,0,Low
278.8854368,457.1,50345,40877,10.1,47.3,75.6,0,Medium
274.0303541,451.2,47358,18976,12.3,41,70.2,0,Medium
219.5359177,443.4,43341,35985,17.8,40,62.5,0,Low
212.2881505,460.5,54868,56998,13.2,39.1,72.5,0,Medium
265.7972144,468,40512,28217,21.9,40.8,52.1,0,Low
199.0448313,458.7,52047,162275,14.2,37.6,74.5,1,Medium
244.3804592,471.1,49516,41329,13,41.9,68.5,0,Medium
188.003055,425.6,56519,34042,7.8,39.7,85.3,0,Medium
250.6018553,445.1,41948,121707,15.9,41.3,65.4,1,Low
234.5471038,449.2,42466,77170,19.2,40.6,62.1,0,Low
249.6690628,424.2,46447,59679,14.5,41.3,72.9,0,Medium
257.728604,503,37625,76825,27.2,39.5,55.2,0,Low
221.1832404,439,45003,55610,17.5,39,72.4,0,Medium
188.135212,405,50774,48901,10.7,38.9,77.4,0,Medium
234.5634587,449.3,47745,375165,14.9,41.8,70.4,1,Medium
221.9688247,437.5,50453,541968,13.4,40.7,70.9,1,Medium
269.4465303,478.5,43160,203751,17.2,43.6,63.8,1,Low
226.0105902,447.1,46128,92916,13.4,41,67.7,1,Medium
141.8648783,459.6,69900,54277,7.7,38.1,79.3,0,Medium
234.5774105,425,49565,28562,10.1,41.5,71.4,0,Medium
222.2562845,456.6,37633,13048,23.7,41,56.2,0,Low
148.7956021,444.5,72973,224469,5.8,38.7,83.8,1,Medium
260.1780338,475.4,45048,61112,15.7,43.6,66.4,0,Medium
200.7530393,417.8,50106,116063,13.9,38.8,69.3,1,Medium
245.1508621,412.3,42214,37120,14.2,41.6,71.4,0,Low
178.8329608,403,54996,129730,13.5,34.8,81.8,1,Medium
256.2603965,461.7,47905,22243,10,42,77.1,0,Medium
236.320669,416.8,31386,22004,27.2,37,38.6,0,Low
238.5821404,447.6,51885,5868,16.6,44.7,68.1,0,Medium
188.5014138,442,35910,13793,21.8,40.7,47.3,0,Low
221.116639,360.4,56664,5427,10.5,41.5,71.4,0,Medium
180.9155167,415.1,46625,23768,15,34.7,64.4,0,Medium
244.0760704,472.6,44309,9833,18.4,41.1,65.1,0,Low
225.0245076,440.5,38187,44884,19.1,37.1,57.6,0,Low
248.7816515,429.4,39933,29343,23.5,37,51.1,0,Low
291.7152859,457.3,39743,6856,15.8,52.2,64.4,0,Low
256.0620757,444.1,44010,25775,16.8,41,62.1,0,Low
124.1455201,429.2,66315,574326,12.5,36.1,73.3,1,Medium
294.55081,375,33387,1358,23.3,56.5,74.4,0,Low
188.001052,466.8,52903,102659,15.4,38.2,67.7,1,Medium
214.08671,470.7,60179,102295,10.8,42.8,78.9,1,Medium
251.9385042,501.2,52385,1230459,13.1,40.9,76.9,1,Medium
263.974229,458.5,44326,67052,13.8,45.6,72.3,0,Low
275.9502816,476.1,51041,168871,11.7,44.8,73.9,1,Medium
226.4026674,479.9,46890,48586,13.6,45,70.9,0,Medium
196.4981903,472.4,55936,415271,14.3,39.7,71.2,1,Medium
261.161052,478.4,43343,125593,15,42.8,70.6,1,Low
265.9878266,484.4,47242,61281,12.9,44.1,69,0,Medium
211.6783318,500.5,77823,627367,6.6,43,83.4,1,High
216.7885322,509.4,60851,186818,8.9,42.7,81,1,Medium
